elapsed_seconds,scenario_label,raw_yaw,raw_pitch,raw_roll,yaw,pitch,roll,yaw_suspicious,pitch_suspicious,roll_suspicious,dropout_suspicious,gaze_suspicious,suspicious,gaze_x,gaze_y,gaze_valid,device_detected,risk_level
39.532,,1.1,-170.96,-2.02,1.0,0.33,0.59,False,False,False,False,False,False,-0.001,-0.004,True,False,LOW
39.562,,1.08,-171.42,-2.0,1.02,0.3,0.59,False,False,False,False,False,False,0.002,0.003,True,False,LOW
39.739,,1.16,-171.12,-1.92,1.13,0.37,0.63,False,False,False,False,False,False,0.003,0.003,True,False,LOW
39.762,,1.2,-171.16,-1.75,1.14,0.38,0.65,False,False,False,False,False,False,0.018,0.001,True,False,LOW
39.931,,1.23,-170.94,-1.85,1.22,0.5,0.69,False,False,False,False,False,False,0.024,-0.004,True,False,LOW
39.962,,0.51,-171.21,-1.82,1.11,0.48,0.7,False,False,False,False,False,False,0.023,-0.008,True,False,LOW
40.142,,1.26,-171.78,-1.94,1.22,0.1,0.67,False,False,False,False,False,False,0.031,0.053,False,False,LOW
40.164,,0.84,-170.77,-1.99,1.18,0.19,0.66,False,False,False,False,False,False,-0.0,0.006,True,False,LOW
40.333,,1.15,-171.22,-1.9,1.2,0.27,0.67,False,False,False,False,False,False,0.024,-0.005,True,False,LOW
40.362,,1.05,-171.63,-1.78,1.18,0.21,0.69,False,False,False,False,False,False,0.022,-0.003,True,False,LOW
40.545,,0.76,-171.35,-1.74,0.99,0.21,0.77,False,False,False,False,False,False,0.021,-0.003,True,False,LOW
40.57,,0.99,-171.03,-1.79,1.0,0.26,0.77,False,False,False,False,False,False,0.019,-0.003,True,False,LOW
40.732,,0.77,-171.23,-1.81,0.91,0.29,0.77,False,False,False,False,False,False,0.021,-0.002,True,False,LOW
40.761,,0.68,-171.51,-2.02,0.88,0.25,0.74,False,False,False,False,False,False,0.004,0.005,True,False,LOW
40.938,,0.24,-171.06,-2.12,0.57,0.38,0.59,False,False,False,False,False,False,-0.002,0.003,True,False,LOW
40.962,,0.37,-171.63,-1.99,0.55,0.32,0.59,False,False,False,False,False,False,-0.0,0.0,True,False,LOW
41.131,,0.64,-171.76,-1.95,0.63,0.05,0.61,False,False,False,False,False,False,0.015,-0.002,True,False,LOW
41.161,,0.55,-171.04,-2.02,0.63,0.13,0.6,False,False,False,False,False,False,0.012,-0.001,True,False,LOW
41.339,,0.77,-171.17,-2.04,0.73,0.27,0.57,False,False,False,False,False,False,0.001,0.002,True,False,LOW
41.363,,0.92,-171.23,-2.01,0.77,0.27,0.57,False,False,False,False,False,False,0.004,-0.0,True,False,LOW
41.531,,0.64,-170.7,-2.05,0.73,0.58,0.55,False,False,False,False,False,False,0.002,0.002,True,False,LOW
41.561,,0.54,-171.36,-2.1,0.71,0.52,0.54,False,False,False,False,False,False,0.005,0.002,True,False,LOW
41.748,,0.76,-171.61,-1.99,0.77,0.21,0.57,False,False,False,False,False,False,0.005,0.0,True,False,LOW
41.776,,0.58,-171.62,-2.07,0.75,0.17,0.56,False,False,False,False,False,False,0.005,0.001,True,False,LOW
41.93,,0.49,-171.74,-2.04,0.65,-0.0,0.55,False,False,False,False,False,False,0.007,0.001,True,False,LOW
41.961,,0.49,-171.74,-2.1,0.63,-0.03,0.54,False,False,False,False,False,False,0.006,0.001,True,False,LOW
42.142,,0.8,-171.75,-2.1,0.75,-0.12,0.51,False,False,False,False,False,False,0.006,-0.001,True,False,LOW
42.164,,0.77,-171.6,-2.0,0.76,-0.11,0.52,False,False,False,False,False,False,0.027,-0.006,True,False,LOW
42.331,,0.95,-171.2,-1.92,0.89,0.13,0.59,False,False,False,False,False,False,0.029,-0.005,True,False,LOW
42.362,,0.72,-171.24,-1.91,0.87,0.16,0.6,False,False,False,False,False,False,0.028,-0.002,True,False,LOW
42.542,,0.91,-171.49,-1.96,0.92,0.11,0.61,False,False,False,False,False,False,0.024,-0.004,True,False,LOW
42.566,,0.77,-171.5,-1.97,0.91,0.11,0.61,False,False,False,False,False,False,0.025,-0.008,True,False,LOW
42.731,,0.67,-171.76,-1.97,0.82,-0.05,0.61,False,False,False,False,False,False,0.024,-0.008,True,False,LOW
42.762,,0.65,-171.87,-1.99,0.8,-0.09,0.61,False,False,False,False,False,False,0.024,-0.009,True,False,LOW
42.941,,0.55,-171.79,-2.02,0.7,-0.17,0.58,False,False,False,False,False,False,0.024,-0.008,True,False,LOW
42.964,,0.66,-171.85,-2.03,0.7,-0.18,0.58,False,False,False,False,False,False,0.02,-0.007,True,False,LOW
43.13,,0.43,-171.35,-2.16,0.59,0.02,0.5,False,False,False,False,False,False,0.002,-0.001,True,False,LOW
43.161,,0.88,-171.63,-2.08,0.65,0.0,0.5,False,False,False,False,False,False,0.001,0.0,True,False,LOW
43.343,,1.01,-171.49,-2.14,0.88,0.04,0.47,False,False,False,False,False,False,0.004,0.002,True,False,LOW
43.365,,0.67,-171.51,-1.98,0.86,0.04,0.48,False,False,False,False,False,False,0.019,-0.002,True,False,LOW
43.532,,0.9,-171.35,-1.99,0.91,0.13,0.54,False,False,False,False,False,False,0.023,-0.006,True,False,LOW
